%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1520814498764582317,552,1520814498763453960,map,1,1,21.432505,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814499811297000,553,1520814499810508966,map,1,1,21.432505,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814500809606123,554,1520814500808491945,map,1,1,21.432505,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814501791595365,555,1520814501790456056,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814502811676543,556,1520814502810370922,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814503795587599,557,1520814503794445037,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814504796188530,558,1520814504795187950,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814505804378999,559,1520814505803755044,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814506786044603,560,1520814506784621000,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814507788529727,561,1520814507787549972,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814508736128818,562,1520814508735407114,map,1,1,21.4325033333,-157.789295,20.4,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520814509757820674,563,1520814509756710052,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814510797330788,564,1520814510796343088,map,1,1,21.4325033333,-157.789295,20.4,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520814511766229532,565,1520814511765136003,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814512741063328,566,1520814512740441083,map,1,1,21.4325033333,-157.789295,20.4,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520814513786790288,567,1520814513786159038,map,1,1,21.4325033333,-157.789295,20.4,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520814514750282993,568,1520814514749283075,map,1,1,21.4325033333,-157.789295,20.4,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520814515729386546,569,1520814515728328943,map,1,1,21.4325033333,-157.789295,20.4,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520814516808398739,570,1520814516807359933,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814517809481702,571,1520814517808398008,map,1,1,21.4325033333,-157.789295,20.4,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814518735756997,572,1520814518734694004,map,1,1,21.4325033333,-157.789295,20.4,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520814519736938941,573,1520814519735980033,map,1,1,21.4325033333,-157.789295,20.4,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520814520803730948,574,1520814520803023099,map,1,1,21.4325033333,-157.789295,20.4,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520814521783541232,575,1520814521782609939,map,1,1,21.4325033333,-157.789295,20.4,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520814522804463923,576,1520814522803514003,map,1,1,21.4325033333,-157.789295,20.4,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520814523807420090,577,1520814523805968046,map,1,1,21.4325033333,-157.789295,20.4,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520814524800021498,578,1520814524798827886,map,1,1,21.4325033333,-157.789295,20.4,0.6724,0.0,0.0,0.0,0.6724,0.0,0.0,0.0,2.6896,1
1520814525796980368,579,1520814525796053886,map,1,1,21.4325033333,-157.789295,20.4,0.6724,0.0,0.0,0.0,0.6724,0.0,0.0,0.0,2.6896,1
1520814526804343003,580,1520814526803456068,map,1,1,21.4325033333,-157.789295,20.4,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520814527795761103,581,1520814527794862985,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814528788053434,582,1520814528786978006,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814529739185238,583,1520814529737859010,map,1,1,21.4325033333,-157.789295,20.4,0.6724,0.0,0.0,0.0,0.6724,0.0,0.0,0.0,2.6896,1
1520814530791849187,584,1520814530791017055,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814531752164266,585,1520814531751128911,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814532722397821,586,1520814532721714019,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814533745955887,587,1520814533745160102,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814534798244395,588,1520814534797143936,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814535741339985,589,1520814535740178108,map,1,1,21.4325033333,-157.789295,20.4,0.9025,0.0,0.0,0.0,0.9025,0.0,0.0,0.0,3.61,1
1520814536752451547,590,1520814536751418113,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814537804980020,591,1520814537803992986,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814538788296266,592,1520814538787363052,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814539748121297,593,1520814539746577978,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814540732846295,594,1520814540732172012,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814541733018249,595,1520814541732319116,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814542784576303,596,1520814542783181905,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814543813294959,597,1520814543812309980,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814544779185375,598,1520814544778162956,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814545798984952,599,1520814545797857999,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814546830077361,600,1520814546829256057,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814547809155749,601,1520814547808104038,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814548739788389,602,1520814548738642930,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814549800957770,603,1520814549800131082,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814550801215474,604,1520814550800020933,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814551807394121,605,1520814551806109905,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814552752558452,606,1520814552751413106,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814553752250810,607,1520814553751374959,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814554724964046,608,1520814554723778963,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814555780614778,609,1520814555779957056,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814556745973090,610,1520814556745096921,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814557730491543,611,1520814557729429006,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814558792708833,612,1520814558792049884,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814559788693170,613,1520814559787597894,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814560735846094,614,1520814560734998941,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814561754896155,615,1520814561754138946,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814562755867452,616,1520814562755204916,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814563807973472,617,1520814563807013034,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814564792787549,618,1520814564791739940,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814565809284543,619,1520814565808459043,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814566787957073,620,1520814566786781072,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814567805257535,621,1520814567804621934,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814568805788972,622,1520814568804708003,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814569746907403,623,1520814569745899915,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814570811947871,624,1520814570810852050,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814571796019903,625,1520814571794805049,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814572798231189,626,1520814572796952009,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814573748140827,627,1520814573746928930,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814574734811827,628,1520814574734010934,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814575745666105,629,1520814575744400978,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814576800742486,630,1520814576799839019,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814577735532683,631,1520814577734761953,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814578758393625,632,1520814578757738113,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814579779710375,633,1520814579778386116,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814580755342737,634,1520814580753787040,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814581798523595,635,1520814581797849893,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814582792224204,636,1520814582791194915,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814583730625088,637,1520814583729846000,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814584778864890,638,1520814584778182029,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814585798888288,639,1520814585797791957,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814586796713692,640,1520814586795677900,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814587799207524,641,1520814587798197984,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814588787242372,642,1520814588786273002,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814589827367639,643,1520814589826462030,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814590757924599,644,1520814590756460905,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814591830788880,645,1520814591830105066,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814592815965133,646,1520814592814980983,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814593832712699,647,1520814593831553936,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814594737454669,648,1520814594736392021,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814595754025023,649,1520814595752881050,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814596751953577,650,1520814596751250982,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814597803462876,651,1520814597802517890,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814598742573371,652,1520814598741364002,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814599751652126,653,1520814599750771999,map,1,1,21.4325033333,-157.789295,20.4,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814600787258387,654,1520814600786227941,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814601779526831,655,1520814601778450012,map,1,1,21.4325033333,-157.789295,20.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814602763608687,656,1520814602762850046,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814603810500921,657,1520814603809581041,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814604750584817,658,1520814604749725103,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814605802043094,659,1520814605801439046,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814606750488956,660,1520814606749018907,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814607806881018,661,1520814607805826902,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814608822250178,662,1520814608820919990,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814609830264270,663,1520814609829360008,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814610809395163,664,1520814610808393955,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814611777723203,665,1520814611776683092,map,1,1,21.4325033333,-157.789295,20.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520814612820999183,666,1520814612820122957,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814613808369682,667,1520814613807661056,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814614784911380,668,1520814614783751964,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814615753509315,669,1520814615752509117,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814616804308288,670,1520814616803014039,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814617733131465,671,1520814617732032060,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814618810968073,672,1520814618809983968,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814619732314790,673,1520814619731259107,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814620752962268,674,1520814620751307964,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814621781758956,675,1520814621780801057,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814622784349342,676,1520814622783250093,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814623774559843,677,1520814623773611068,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814624837993209,678,1520814624837246894,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814625751419044,679,1520814625750355958,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814626831196561,680,1520814626830271005,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814627760904242,681,1520814627760076999,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814628742942206,682,1520814628741983890,map,1,1,21.4325033333,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814629803916888,683,1520814629802891016,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814630791270897,684,1520814630790282964,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814631802200567,685,1520814631801158905,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814632818838021,686,1520814632817863941,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814633781631635,687,1520814633780621051,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814634794816440,688,1520814634793454885,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814635795627654,689,1520814635794697999,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814636811304517,690,1520814636810154914,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814637810946387,691,1520814637809994935,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814638788730107,692,1520814638787939071,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814639810766157,693,1520814639809685945,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814640756727774,694,1520814640755927085,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814641777836658,695,1520814641777031898,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814642753535593,696,1520814642752216100,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814643836805736,697,1520814643835982084,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814644729382511,698,1520814644728272914,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814645777918626,699,1520814645776959896,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814646746413264,700,1520814646745507001,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814647777127767,701,1520814647775785923,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814648742725010,702,1520814648741432905,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814649746811531,703,1520814649745764017,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814650797285514,704,1520814650796000003,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814651797451618,705,1520814651796484947,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814652800846678,706,1520814652799694061,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814653786028824,707,1520814653785410881,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814654807816101,708,1520814654806878089,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814655786840002,709,1520814655785888910,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814656785174512,710,1520814656783955097,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814657791234139,711,1520814657789841890,map,1,1,21.432505,-157.789295,20.3,0.5476,0.0,0.0,0.0,0.5476,0.0,0.0,0.0,2.1904,1
1520814658802847167,712,1520814658801521062,map,1,1,21.432505,-157.789295,20.3,0.6724,0.0,0.0,0.0,0.6724,0.0,0.0,0.0,2.6896,1
1520814659775743503,713,1520814659774996995,map,1,1,21.432505,-157.789295,20.3,0.6724,0.0,0.0,0.0,0.6724,0.0,0.0,0.0,2.6896,1
1520814660808764290,714,1520814660807908058,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814661729148103,715,1520814661728141069,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814662734993112,716,1520814662733715057,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814663757577054,717,1520814663756724119,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814664800970114,718,1520814664799993038,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814665730871853,719,1520814665729830026,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814666805698222,720,1520814666804778099,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520814667730115899,721,1520814667729068994,map,1,1,21.432505,-157.789295,20.3,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
