%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1520815171795910404,1225,1520815171794483900,map,1,1,21.433125,-157.792765,20.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815172817566621,1226,1520815172816819906,map,1,1,21.43313,-157.792775,20.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815173769105660,1227,1520815173768352031,map,1,1,21.433135,-157.792785,20.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815174835875555,1228,1520815174834628105,map,1,1,21.43314,-157.792795,20.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815175855795477,1229,1520815175854645967,map,1,1,21.433145,-157.792805,20.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815176799192013,1230,1520815176798058032,map,1,1,21.43315,-157.792815,20.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815177776549164,1231,1520815177775715112,map,1,1,21.433155,-157.792825,20.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815178806809543,1232,1520815178805979013,map,1,1,21.4331583333,-157.792835,20.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815179742631242,1233,1520815179741445064,map,1,1,21.433165,-157.792845,20.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815180793124817,1234,1520815180792253017,map,1,1,21.43317,-157.792855,20.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815181810225520,1235,1520815181809477090,map,1,1,21.433175,-157.792865,20.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815182770218200,1236,1520815182769007921,map,1,1,21.43318,-157.792875,20.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815183854197164,1237,1520815183853312969,map,1,1,21.433185,-157.792885,20.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815184748567327,1238,1520815184747490882,map,1,1,21.43319,-157.792895,20.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815185797429777,1239,1520815185796667098,map,1,1,21.433195,-157.792905,20.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815186796225581,1240,1520815186794567108,map,1,1,21.4332,-157.792915,20.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815187778255198,1241,1520815187776740074,map,1,1,21.433205,-157.792925,20.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815188752077380,1242,1520815188751386880,map,1,1,21.43321,-157.792935,20.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815189794503652,1243,1520815189793539047,map,1,1,21.433215,-157.792943333,21.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815190813726188,1244,1520815190812351942,map,1,1,21.43322,-157.792953333,21.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815191813135479,1245,1520815191812283039,map,1,1,21.433225,-157.792963333,21.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815192811642833,1246,1520815192810594081,map,1,1,21.43323,-157.792973333,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815193811391415,1247,1520815193810333013,map,1,1,21.4332366667,-157.792981667,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815194741799483,1248,1520815194740463018,map,1,1,21.4332416667,-157.792991667,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815195788563463,1249,1520815195787614107,map,1,1,21.4332466667,-157.793001667,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815196809487063,1250,1520815196808648109,map,1,1,21.4332516667,-157.793011667,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815197794253478,1251,1520815197793176889,map,1,1,21.4332566667,-157.79302,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815198746120328,1252,1520815198745095014,map,1,1,21.4332616667,-157.79303,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815199742713451,1253,1520815199742018938,map,1,1,21.433265,-157.793038333,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815200751522810,1254,1520815200750535964,map,1,1,21.43327,-157.793046667,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815201812456723,1255,1520815201811542987,map,1,1,21.4332733333,-157.793055,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815202764594718,1256,1520815202763596057,map,1,1,21.4332783333,-157.793063333,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815203755400421,1257,1520815203754398107,map,1,1,21.4332816667,-157.793073333,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815204812558407,1258,1520815204811548948,map,1,1,21.433285,-157.793083333,21.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815205762639023,1259,1520815205761264085,map,1,1,21.43329,-157.793091667,21.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815206760963646,1260,1520815206759861946,map,1,1,21.433295,-157.793101667,21.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815207794526206,1261,1520815207793520927,map,1,1,21.4333,-157.793113333,21.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815208817721395,1262,1520815208816977977,map,1,1,21.433305,-157.793123333,21.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815209743345267,1263,1520815209742491006,map,1,1,21.43331,-157.793133333,21.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815210749303756,1264,1520815210748075008,map,1,1,21.433315,-157.793143333,21.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815211815565913,1265,1520815211814340114,map,1,1,21.43332,-157.793155,21.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815212817640500,1266,1520815212816716909,map,1,1,21.433325,-157.793165,21.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815213799182561,1267,1520815213798177957,map,1,1,21.43333,-157.793175,21.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815214811998650,1268,1520815214810802936,map,1,1,21.4333333333,-157.793186667,21.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815215814187688,1269,1520815215813411951,map,1,1,21.4333383333,-157.793196667,21.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815216810069474,1270,1520815216809410095,map,1,1,21.433345,-157.793206667,21.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815217811355556,1271,1520815217810250997,map,1,1,21.43335,-157.793216667,21.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815218804759279,1272,1520815218803400993,map,1,1,21.433355,-157.793226667,21.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815219791915681,1273,1520815219791126012,map,1,1,21.4333616667,-157.793236667,21.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815220743122802,1274,1520815220742090940,map,1,1,21.4333666667,-157.793245,21.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815221742166931,1275,1520815221741494894,map,1,1,21.4333716667,-157.793255,21.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815222789751940,1276,1520815222788624048,map,1,1,21.4333783333,-157.793265,21.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815223744431819,1277,1520815223743377923,map,1,1,21.4333833333,-157.793273333,21.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815224753999884,1278,1520815224753025054,map,1,1,21.43339,-157.793283333,21.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815225811860293,1279,1520815225810873031,map,1,1,21.433395,-157.793293333,21.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815226795393479,1280,1520815226794668912,map,1,1,21.4334016667,-157.793303333,21.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815227797334047,1281,1520815227796514987,map,1,1,21.4334083333,-157.793311667,21.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815228832132102,1282,1520815228831207990,map,1,1,21.433415,-157.793321667,21.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815229816270404,1283,1520815229815351963,map,1,1,21.43342,-157.793331667,21.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815230788186834,1284,1520815230787292003,map,1,1,21.4334266667,-157.79334,21.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815231770588812,1285,1520815231769095897,map,1,1,21.4334333333,-157.79335,21.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815232762771312,1286,1520815232761874914,map,1,1,21.43344,-157.793358333,22.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815233791422080,1287,1520815233790452003,map,1,1,21.4334466667,-157.793368333,22.0,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815234784890353,1288,1520815234784091949,map,1,1,21.4334533333,-157.793378333,22.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815235786661624,1289,1520815235785439014,map,1,1,21.43346,-157.793386667,22.1,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815236793271296,1290,1520815236792192935,map,1,1,21.4334666667,-157.793396667,22.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815237801130966,1291,1520815237800472021,map,1,1,21.433475,-157.793405,22.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815238788550391,1292,1520815238787316083,map,1,1,21.4334816667,-157.793413333,22.3,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520815239785400250,1293,1520815239784336090,map,1,1,21.4334883333,-157.793423333,22.2,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520815240780603367,1294,1520815240779963016,map,1,1,21.433495,-157.793431667,22.2,0.6241,0.0,0.0,0.0,0.6241,0.0,0.0,0.0,2.4964,1
1520815241811975618,1295,1520815241810959100,map,1,1,21.4335016667,-157.79344,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815242746231710,1296,1520815242745145082,map,1,1,21.4335066667,-157.793448333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815243789725014,1297,1520815243788582086,map,1,1,21.4335116667,-157.793456667,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815244739920923,1298,1520815244738519906,map,1,1,21.4335166667,-157.793465,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815245737696538,1299,1520815245736578941,map,1,1,21.4335233333,-157.793473333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815246788615804,1300,1520815246787669897,map,1,1,21.43353,-157.793483333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815247742988959,1301,1520815247742124080,map,1,1,21.4335366667,-157.793491667,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815248748780209,1302,1520815248747925996,map,1,1,21.4335433333,-157.7935,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815249792878093,1303,1520815249791837930,map,1,1,21.43355,-157.79351,22.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815250790972782,1304,1520815250789902925,map,1,1,21.4335566667,-157.793516667,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815251757490894,1305,1520815251756592035,map,1,1,21.43356,-157.793523333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815252791408116,1306,1520815252790263891,map,1,1,21.4335616667,-157.793528333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815253760785844,1307,1520815253760046958,map,1,1,21.4335616667,-157.793533333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815254796549581,1308,1520815254795846939,map,1,1,21.4335616667,-157.793538333,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815255795273860,1309,1520815255794182062,map,1,1,21.4335616667,-157.793541667,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815256798950033,1310,1520815256797750949,map,1,1,21.43356,-157.793546667,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815257769044190,1311,1520815257768301963,map,1,1,21.4335583333,-157.79355,22.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815258801144688,1312,1520815258800430059,map,1,1,21.4335566667,-157.793551667,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815259793998950,1313,1520815259793250083,map,1,1,21.433555,-157.793553333,22.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815260803666389,1314,1520815260802212953,map,1,1,21.433555,-157.793556667,22.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815261827206285,1315,1520815261826431989,map,1,1,21.4335533333,-157.79356,22.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815262807253955,1316,1520815262806418895,map,1,1,21.4335516667,-157.793561667,22.6,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815263740740125,1317,1520815263739285945,map,1,1,21.43355,-157.793563333,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815264846007267,1318,1520815264844964027,map,1,1,21.4335466667,-157.793565,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815265735241158,1319,1520815265734329938,map,1,1,21.4335433333,-157.793566667,22.8,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815266746348737,1320,1520815266745222091,map,1,1,21.43354,-157.793568333,22.8,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815267764148821,1321,1520815267763381958,map,1,1,21.4335366667,-157.79357,22.8,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815268813990204,1322,1520815268812798976,map,1,1,21.4335333333,-157.793571667,22.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815269741686914,1323,1520815269740505933,map,1,1,21.43353,-157.793571667,22.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815270783215463,1324,1520815270781930923,map,1,1,21.4335266667,-157.793573333,22.8,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520815271781200065,1325,1520815271780302047,map,1,1,21.433525,-157.793575,22.7,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520815272801608536,1326,1520815272800235033,map,1,1,21.4335233333,-157.793576667,22.7,0.6084,0.0,0.0,0.0,0.6084,0.0,0.0,0.0,2.4336,1
1520815273759461555,1327,1520815273758724927,map,1,1,21.43352,-157.793578333,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815274764244154,1328,1520815274763286113,map,1,1,21.4335183333,-157.79358,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815275786504208,1329,1520815275785444974,map,1,1,21.4335166667,-157.79358,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815276787604485,1330,1520815276786894083,map,1,1,21.433515,-157.793581667,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815277807811319,1331,1520815277807023048,map,1,1,21.4335133333,-157.793583333,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815278745588868,1332,1520815278744894981,map,1,1,21.4335116667,-157.793585,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815279809814694,1333,1520815279808914899,map,1,1,21.43351,-157.793586667,22.7,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815280790244698,1334,1520815280788989067,map,1,1,21.4335083333,-157.793586667,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815281809662906,1335,1520815281808748006,map,1,1,21.4335066667,-157.793588333,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815282789290216,1336,1520815282788261890,map,1,1,21.4335066667,-157.793588333,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815283794761309,1337,1520815283793873071,map,1,1,21.433505,-157.79359,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815284747933962,1338,1520815284747278928,map,1,1,21.4335033333,-157.79359,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815285810176787,1339,1520815285809283018,map,1,1,21.4335016667,-157.793591667,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815286739427619,1340,1520815286737979888,map,1,1,21.4335,-157.793591667,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815287737266401,1341,1520815287736190080,map,1,1,21.4334983333,-157.793591667,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815288742646974,1342,1520815288741709947,map,1,1,21.4334966667,-157.793591667,22.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815289790331417,1343,1520815289789561033,map,1,1,21.433495,-157.793593333,22.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815290795448815,1344,1520815290794415950,map,1,1,21.4334933333,-157.793593333,22.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815291853413291,1345,1520815291852238893,map,1,1,21.43349,-157.793593333,22.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815292812836126,1346,1520815292811872005,map,1,1,21.4334866667,-157.793593333,22.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815293753262217,1347,1520815293752084970,map,1,1,21.4334833333,-157.793593333,22.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815294736871355,1348,1520815294736032962,map,1,1,21.4334816667,-157.793595,22.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815295735037520,1349,1520815295734203100,map,1,1,21.4334783333,-157.793595,22.5,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815296765010131,1350,1520815296764056921,map,1,1,21.433475,-157.793595,22.5,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815297788166848,1351,1520815297786834001,map,1,1,21.4334716667,-157.793596667,22.5,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815298849027018,1352,1520815298848393917,map,1,1,21.4334683333,-157.793596667,22.5,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815299827455471,1353,1520815299826384067,map,1,1,21.4334633333,-157.793596667,22.5,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815300789719003,1354,1520815300788563966,map,1,1,21.43346,-157.793596667,22.4,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815301800279231,1355,1520815301799135923,map,1,1,21.433455,-157.793598333,22.4,0.7921,0.0,0.0,0.0,0.7921,0.0,0.0,0.0,3.1684,1
1520815302804821907,1356,1520815302803941965,map,1,1,21.4334516667,-157.793598333,22.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520815303748269933,1357,1520815303746810913,map,1,1,21.4334483333,-157.7936,22.4,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520815304810215928,1358,1520815304809010028,map,1,1,21.433445,-157.7936,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815305794637923,1359,1520815305793773889,map,1,1,21.4334416667,-157.793601667,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815306807599639,1360,1520815306806488990,map,1,1,21.43344,-157.793603333,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815307757815517,1361,1520815307756705999,map,1,1,21.4334383333,-157.793603333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815308748879573,1362,1520815308747822999,map,1,1,21.4334366667,-157.793605,22.4,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815309740403584,1363,1520815309739330053,map,1,1,21.433435,-157.793606667,22.3,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815310777636656,1364,1520815310776724100,map,1,1,21.4334333333,-157.793606667,22.3,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520815311761029275,1365,1520815311759999990,map,1,1,21.4334316667,-157.793608333,22.3,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520815312783777258,1366,1520815312782917976,map,1,1,21.4334316667,-157.793608333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815313846824874,1367,1520815313845904111,map,1,1,21.4334283333,-157.793608333,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815314748886957,1368,1520815314748137950,map,1,1,21.4334266667,-157.79361,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815315748087880,1369,1520815315746959924,map,1,1,21.4334233333,-157.79361,22.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520815316734060635,1370,1520815316733055114,map,1,1,21.4334216667,-157.79361,22.3,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815317752296666,1371,1520815317751281023,map,1,1,21.4334183333,-157.79361,22.3,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815318845902232,1372,1520815318845083951,map,1,1,21.4334166667,-157.79361,22.3,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815319785233466,1373,1520815319784075021,map,1,1,21.433415,-157.79361,22.3,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815320832797376,1374,1520815320831679105,map,1,1,21.4334133333,-157.79361,22.3,0.5625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,2.25,1
1520815321808832601,1375,1520815321808067083,map,1,1,21.4334116667,-157.79361,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815322834572108,1376,1520815322833889961,map,1,1,21.4334083333,-157.79361,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815323823766574,1377,1520815323822602033,map,1,1,21.433405,-157.79361,22.3,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815324834291614,1378,1520815324833503961,map,1,1,21.4334033333,-157.793606667,22.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815325810567156,1379,1520815325808959007,map,1,1,21.4334,-157.793603333,22.3,0.6889,0.0,0.0,0.0,0.6889,0.0,0.0,0.0,2.7556,1
1520815326817020148,1380,1520815326816329956,map,1,1,21.4333983333,-157.7936,22.2,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815327843413676,1381,1520815327841998100,map,1,1,21.433395,-157.793595,22.2,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520815328736944165,1382,1520815328736224889,map,1,1,21.4333933333,-157.793588333,22.1,0.5929,0.0,0.0,0.0,0.5929,0.0,0.0,0.0,2.3716,1
1520815329784257125,1383,1520815329783174037,map,1,1,21.4333916667,-157.793583333,21.9,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815330761217315,1384,1520815330760286092,map,1,1,21.43339,-157.793576667,21.8,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815331817138823,1385,1520815331816263914,map,1,1,21.4333883333,-157.79357,21.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815332771804937,1386,1520815332770358085,map,1,1,21.433385,-157.793565,21.7,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815333756157674,1387,1520815333755254030,map,1,1,21.4333833333,-157.793558333,21.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815334794162536,1388,1520815334793107986,map,1,1,21.4333816667,-157.793553333,21.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815335768056120,1389,1520815335767009019,map,1,1,21.4333816667,-157.793546667,21.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815336793944799,1390,1520815336792834043,map,1,1,21.4333816667,-157.793543333,21.6,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
1520815337761167215,1391,1520815337760013103,map,1,1,21.4333816667,-157.79354,21.5,0.5329,0.0,0.0,0.0,0.5329,0.0,0.0,0.0,2.1316,1
