%time,field.data
1520814066368191194,47
1520814066441754242,47
1520814066515467965,47
1520814066591309533,47
1520814066664967438,47
1520814066739117602,47
1520814066812670876,47
1520814066871909524,47
1520814066931724521,47
1520814066990499094,47
1520814067064330150,47
1520814067140104513,47
1520814067214108818,47
1520814067287691549,47
1520814067362582341,47
1520814067436087246,47
1520814067510677059,47
1520814067584752433,47
1520814067658249384,47
1520814067733487325,47
1520814067807322223,47
1520814067881656019,47
1520814067955684506,47
1520814068030593399,47
1520814068104714991,47
1520814068163694307,47
1520814068223255071,47
1520814068282713007,47
1520814068357048373,47
1520814068430571170,47
1520814068505689169,47
1520814068580179401,47
1520814068653655248,47
1520814068727949631,47
1520814068801695563,47
1520814068876794329,47
1520814068950815255,47
1520814069024453898,47
1520814069098944567,47
1520814069173346983,47
1520814069247448830,47
1520814069321169584,47
1520814069394631991,47
1520814069454655241,47
1520814069513755814,47
1520814069573194859,47
1520814069648554878,47
1520814069722464472,47
1520814069796065365,47
1520814069870517475,47
1520814069945118212,47
1520814070019548046,47
1520814070093543231,47
1520814070167256277,47
1520814070242179404,47
1520814070316206165,47
1520814070390225859,47
1520814070464449509,47
1520814070538295939,47
1520814070613391061,47
1520814070687414875,47
1520814070746324732,47
1520814070806097889,47
1520814070865345814,47
1520814070938875471,47
1520814071012713568,47
1520814071088184646,47
1520814071162317750,47
1520814071236207240,47
1520814071310101270,47
1520814071385250379,47
1520814071459223278,47
1520814071533070106,47
1520814071606444367,47
1520814071681703937,47
1520814071756173686,47
1520814071829768957,47
1520814071904000248,47
1520814071978222260,47
1520814072037593501,47
1520814072097800107,47
1520814072156251629,47
1520814072231221977,47
1520814072305283090,47
1520814072378937697,47
1520814072453501571,47
1520814072528089487,47
1520814072601950124,47
1520814072675881176,47
1520814072749623852,47
1520814072824956781,47
1520814072899153833,47
1520814072972808464,47
1520814073048036481,47
1520814073121279819,47
1520814073195993538,47
1520814073269567174,47
1520814073329386064,47
1520814073388390540,47
1520814073461845512,47
1520814073537358045,47
1520814073611236433,47
1520814073685526244,47
1520814073759415925,47
1520814073833749193,47
1520814073908495525,47
1520814073982370186,47
1520814074056032836,47
1520814074130444580,47
1520814074205186303,47
1520814074279460753,47
1520814074353271431,47
1520814074428264775,47
1520814074502132436,47
1520814074575991165,47
1520814074635823741,47
1520814074694881806,47
1520814074768504223,47
1520814074843248903,47
1520814074918041861,47
1520814074991991429,47
1520814075065874612,47
1520814075139773006,47
1520814075214918110,47
1520814075288582659,47
1520814075362435991,47
1520814075436086053,47
1520814075511538870,47
1520814075585784809,47
1520814075659609272,47
1520814075733471701,47
1520814075807587882,47
1520814075882656396,47
1520814075942066038,47
1520814076001483543,47
1520814076075318743,47
1520814076149262594,47
1520814076222747709,47
1520814076297961695,47
1520814076372515463,47
1520814076446137527,47
1520814076520656030,47
1520814076595127405,47
1520814076668991756,47
1520814076742682150,47
1520814076816571723,47
1520814076892320644,47
1520814076966043262,47
1520814077039806042,47
1520814077113636639,47
1520814077172844177,47
1520814077232465306,47
1520814077291775828,47
1520814077367203708,47
1520814077441009258,47
1520814077515214842,47
1520814077588672839,47
1520814077663953212,47
1520814077738082639,47
1520814077811791011,47
1520814077885532824,47
1520814077959548767,47
1520814078034320813,47
1520814078108969985,47
1520814078182579382,47
1520814078258057225,47
1520814078331710785,47
1520814078405531371,47
1520814078465187964,47
1520814078524359484,47
1520814078584182026,47
1520814078657822215,47
1520814078732364333,47
1520814078806051759,47
1520814078880827479,47
1520814078954427266,47
1520814079028415089,47
1520814079104143485,47
1520814079177617119,47
1520814079251803593,47
1520814079325610148,47
1520814079400345110,47
1520814079474843638,47
1520814079548528577,47
1520814079621949425,47
1520814079696626162,47
1520814079756794559,47
1520814079814805999,47
1520814079875203406,47
1520814079949805216,47
1520814080023766603,47
1520814080097311880,47
1520814080171661212,47
1520814080246346628,47
1520814080320884020,47
1520814080394632765,47
1520814080469278482,47
1520814080543950621,47
1520814080617530720,47
1520814080690948236,47
1520814080764770044,47
1520814080839594548,47
1520814080914583504,47
1520814080988521854,47
1520814081062969179,47
1520814081121322992,47
1520814081182228272,47
1520814081256067455,47
1520814081330235406,47
1520814081404106425,47
1520814081477511390,47
1520814081552951636,47
1520814081627010782,47
1520814081700989301,47
1520814081775505224,47
1520814081849683379,47
1520814081924193755,47
1520814081997353106,47
1520814082071437347,47
1520814082146073810,47
1520814082220782576,47
1520814082294943874,47
1520814082354328017,47
1520814082413757356,47
1520814082473001911,47
1520814082546586795,47
1520814082620686772,47
1520814082695961718,47
1520814082770231256,47
1520814082843696598,47
1520814082918714419,47
1520814082992151195,47
1520814083066516308,47
1520814083140210893,47
1520814083214710420,47
1520814083289524369,47
1520814083363760162,47
1520814083437454769,47
1520814083511496524,47
1520814083586653920,47
1520814083645518007,47
1520814083705075839,47
1520814083764893788,47
1520814083838993368,47
1520814083912891518,47
1520814083986382307,47
1520814084061645338,47
1520814084135982304,47
1520814084209527276,47
1520814084283224698,47
1520814084358042235,47
1520814084432362998,47
1520814084506743974,47
1520814084580635644,47
1520814084655160735,47
1520814084729274105,47
1520814084803186224,47
1520814084876881473,47
1520814084936628502,47
1520814084996019234,47
1520814085055642601,47
1520814085130485598,47
1520814085204397248,47
1520814085278427472,47
1520814085352255955,47
1520814085426009084,47
1520814085501628558,47
1520814085575756531,47
1520814085649522483,47
1520814085723683790,47
1520814085797573924,47
1520814085872359170,47
1520814085945911385,47
1520814086019970039,47
1520814086095025901,47
1520814086169309091,47
1520814086228634091,47
1520814086287648193,47
1520814086347506891,47
1520814086421074684,47
1520814086494863888,47
1520814086570410790,47
1520814086644201602,47
1520814086718368413,47
1520814086792633798,47
1520814086867478921,47
1520814086941334778,47
1520814087015266461,47
1520814087089219923,47
1520814087163466338,47
1520814087237986746,47
1520814087312362785,47
1520814087386031229,47
1520814087461362858,47
1520814087535246210,47
1520814087594469188,47
1520814087653876716,47
1520814087727731951,47
1520814087801317273,47
1520814087875578375,47
1520814087950706059,47
1520814088024633854,47
1520814088098711452,47
1520814088173463876,47
1520814088247581753,47
1520814088321580651,47
1520814088395319681,47
1520814088469093288,47
1520814088544479396,47
1520814088618337085,47
1520814088692796415,47
1520814088766321075,47
1520814088825677605,47
1520814088884936962,47
1520814088944691987,47
1520814089019731228,47
1520814089093850951,47
1520814089167776404,47
1520814089241750496,47
1520814089316016583,47
1520814089390794291,47
1520814089464464860,47
1520814089538473143,47
1520814089612160723,47
1520814089687273468,47
1520814089761592516,47
1520814089835548145,47
1520814089910387899,47
1520814089984229670,47
1520814090058383484,47
1520814090132422177,47
1520814090191788190,47
1520814090251573487,47
1520814090325081736,47
1520814090400327663,47
1520814090474200775,47
1520814090548082868,47
1520814090623148453,47
1520814090696528248,47
1520814090770819243,47
1520814090844715703,47
1520814090917876992,47
1520814090994047167,47
1520814091068107471,47
1520814091141948396,47
1520814091216404671,47
1520814091290631704,47
1520814091364662227,47
1520814091423974810,47
1520814091483773395,47
1520814091542970424,47
1520814091617012583,47
1520814091690985105,47
1520814091765650229,47
1520814091840197936,47
1520814091913552877,47
1520814091987520324,47
1520814092062973441,47
1520814092136796505,47
1520814092210716787,47
1520814092284738877,47
1520814092359892403,47
1520814092433477100,47
1520814092507638355,47
1520814092581355521,47
1520814092654878568,47
1520814092730252820,47
1520814092790337671,47
1520814092849553779,47
1520814092923450037,47
1520814092997346292,47
1520814093071865208,47
1520814093146498382,47
1520814093220173341,47
1520814093294702060,47
1520814093368427428,47
1520814093443297034,47
1520814093517524403,47
1520814093590974680,47
1520814093665557265,47
1520814093739552024,47
1520814093814088032,47
1520814093887763566,47
1520814093961718495,47
1520814094022674026,47
1520814094081045072,47
1520814094139999645,47
1520814094214526659,47
1520814094289327304,47
1520814094363109126,47
1520814094437233737,47
1520814094512000193,47
1520814094585885103,47
1520814094660157318,47
1520814094734208286,47
1520814094809211700,47
1520814094883166790,47
1520814094956798707,47
1520814095030756674,47
1520814095106515755,47
1520814095179847057,47
1520814095254061768,47
1520814095327891713,47
1520814095387514120,47
1520814095446610181,47
1520814095521346911,47
1520814095595752716,47
1520814095669407386,47
1520814095743329289,47
1520814095817931445,47
1520814095892392059,47
1520814095966619091,47
1520814096040340686,47
1520814096115675955,47
1520814096189396895,47
1520814096263273609,47
1520814096337102904,47
1520814096411629282,47
1520814096486430953,47
1520814096560787074,47
1520814096619811018,47
1520814096679308445,47
1520814096738341471,47
1520814096812296909,47
1520814096886136589,47
1520814096961448343,47
1520814097034934721,47
1520814097109689511,47
1520814097183274473,47
1520814097258307649,47
1520814097332615225,47
1520814097406074823,47
1520814097479733139,47
1520814097555371385,47
1520814097629450956,47
1520814097703514486,47
1520814097777194722,47
1520814097852078639,47
1520814097926123423,47
1520814097985324723,47
1520814098045234980,47
1520814098118614053,47
1520814098192589299,47
1520814098266777226,47
1520814098341661773,47
1520814098416106504,47
1520814098489792088,47
1520814098564897100,47
1520814098638868359,47
1520814098712715649,47
1520814098786369992,47
1520814098860411918,47
1520814098935827359,47
1520814099009902702,47
1520814099083656974,47
1520814099158939126,47
1520814099216624552,47
1520814099276905954,47
1520814099335942443,47
1520814099410874258,47
1520814099484459627,47
1520814099558845023,47
1520814099632673221,47
1520814099707447655,47
1520814099781704026,47
1520814099855713439,47
1520814099929413476,47
1520814100004840500,47
1520814100078367241,47
1520814100152663196,47
1520814100226474270,47
1520814100300865850,47
1520814100375466290,47
1520814100449343531,47
1520814100523149237,47
1520814100582749779,47
1520814100641777005,47
1520814100716044251,47
1520814100790906760,47
1520814100865138756,47
1520814100938813618,47
1520814101014201080,47
1520814101088341678,47
1520814101162275515,47
1520814101235887869,47
1520814101310100075,47
1520814101385074150,47
1520814101459305711,47
1520814101532974906,47
1520814101608087951,47
1520814101684887180,47
1520814101755908846,47
1520814101815564878,47
1520814101874662510,47
1520814101934422777,47
1520814102008219304,47
1520814102083224032,47
1520814102156410290,47
1520814102230832175,47
1520814102304840105,47
1520814102379028781,47
1520814102454037781,47
1520814102527868117,47
1520814102601823858,47
1520814102676071198,47
1520814102750696288,47
1520814102824858738,47
1520814102898854309,47
1520814102972634277,47
1520814103048155548,47
1520814103121897364,47
1520814103181083520,47
1520814103240187198,47
1520814103314589665,47
1520814103388397172,47
1520814103463582920,47
1520814103537476875,47
1520814103611595883,47
1520814103685800747,47
1520814103759698014,47
1520814103834005717,47
1520814103908503327,47
1520814103982274391,47
1520814104057020575,47
1520814104130640325,47
1520814104205157485,47
1520814104279254150,47
1520814104353453576,47
1520814104413378457,47
1520814104471541266,47
1520814104532338915,47
1520814104605859130,47
1520814104680345777,47
1520814104754400309,47
1520814104827849236,47
1520814104902975138,47
1520814104976767913,47
1520814105051306259,47
1520814105125152022,47
1520814105200179685,47
1520814105273905497,47
1520814105347959488,47
1520814105421877223,47
1520814105496386645,47
1520814105571041133,47
1520814105644984920,47
1520814105718806556,47
1520814105778138434,47
1520814105837648969,47
1520814105912461618,47
1520814105986675263,47
1520814106060736317,47
1520814106135144722,47
1520814106209003930,47
1520814106283870748,47
1520814106357843395,47
1520814106431616329,47
1520814106506601524,47
1520814106580805406,47
1520814106654377334,47
1520814106728177378,47
1520814106802162066,47
1520814106877378424,47
1520814106951692186,47
1520814107010931234,47
1520814107070551296,47
1520814107129728174,47
1520814107203272446,47
1520814107276867275,47
1520814107352618224,47
1520814107426389042,47
1520814107500678317,47
1520814107574532965,47
1520814107649455233,47
1520814107723446464,47
1520814107797337452,47
1520814107871170705,47
1520814107946200043,47
1520814108020229559,47
1520814108094471401,47
1520814108169303514,47
1520814108242981004,47
1520814108317371670,47
1520814108376618558,47
1520814108436550569,47
1520814108510126273,47
1520814108583931146,47
1520814108658156333,47
1520814108733251569,47
1520814108806978509,47
1520814108880754599,47
1520814108955858657,47
1520814109030051621,47
1520814109103667129,47
1520814109177460980,47
1520814109251757619,47
1520814109326946044,47
1520814109401010201,47
1520814109474861625,47
1520814109549692395,47
1520814109624015956,47
1520814109683469045,47
1520814109742645813,47
1520814109816523530,47
1520814109890352113,47
1520814109964592870,47
1520814110039606289,47
1520814110113699203,47
1520814110187510014,47
1520814110262558267,47
1520814110336173297,47
1520814110410380974,47
1520814110484061826,47
1520814110558933739,47
1520814110633405440,47
1520814110707802243,47
1520814110781398729,47
1520814110856144621,47
1520814110929878038,47
1520814110989462727,47
1520814111048881177,47
1520814111122761289,47
1520814111196861427,47
1520814111270678470,47
1520814111346059750,47
1520814111419530822,47
1520814111494060945,47
1520814111567769011,47
1520814111642346618,47
1520814111717055125,47
1520814111790619170,47
1520814111864684594,47
1520814111940333248,47
1520814112014278390,47
1520814112087785773,47
1520814112161614473,47
1520814112220854829,47
1520814112280941318,47
1520814112340079893,47
1520814112413648424,47
1520814112488880771,47
1520814112562959636,47
1520814112636580002,47
1520814112711429240,47
1520814112785950502,47
1520814112859884955,47
1520814112933111939,47
1520814113008401637,47
1520814113083047550,47
1520814113156935001,47
1520814113230717305,47
1520814113305392653,47
1520814113379302319,47
1520814113453619708,47
1520814113527958920,47
1520814113587000788,47
1520814113646353751,47
1520814113719992098,47
1520814113795463215,47
1520814113869513823,47
1520814113943363094,47
1520814114017212584,47
1520814114091992634,47
1520814114166330649,47
1520814114240121818,47
1520814114313769599,47
1520814114389297370,47
1520814114463145759,47
1520814114537012905,47
1520814114611113295,47
1520814114686526619,47
1520814114760148411,47
1520814114819176717,47
1520814114878732095,47
1520814114937902986,47
1520814115012474760,47
1520814115086078396,47
1520814115161246115,47
1520814115235311140,47
1520814115308853580,47
1520814115382773494,47
1520814115456738577,47
1520814115532041945,47
1520814115606021045,47
1520814115679977618,47
1520814115754938740,47
1520814115828890803,47
1520814115902738284,47
1520814115976184368,47
1520814116050602027,47
1520814116111341375,47
1520814116169193079,47
1520814116228921610,47
1520814116303985589,47
1520814116378008503,47
1520814116451596643,47
1520814116526160188,47
1520814116600908944,47
1520814116674723733,47
1520814116748954409,47
1520814116822605699,47
1520814116897790015,47
1520814116971947376,47
1520814117045557281,47
1520814117119853988,47
1520814117193288291,47
1520814117268790478,47
1520814117342880484,47
1520814117416603027,47
1520814117476061380,47
1520814117535284785,47
1520814117610764680,47
1520814117684609722,47
1520814117758532680,47
1520814117832098862,47
1520814117905888864,47
1520814117981524647,47
1520814118055690104,47
1520814118129299205,47
1520814118204073205,47
1520814118277955197,47
1520814118352052527,47
1520814118425652827,47
1520814118499892111,47
1520814118575120659,47
1520814118648959013,47
1520814118708785916,47
1520814118767737043,47
1520814118827406556,47
1520814118901131205,47
1520814118974858518,47
1520814119050003741,47
1520814119124090775,47
1520814119198316139,47
1520814119271936526,47
1520814119347636956,47
1520814119420954576,47
1520814119494935607,47
1520814119568695059,47
1520814119642571047,47
1520814119717840602,47
1520814119792018025,47
1520814119865975918,47
1520814119940946026,47
1520814119998898659,47
1520814120059653995,47
1520814120117382304,47
1520814120193042526,47
1520814120266833998,47
1520814120340845746,47
1520814120416052668,47
1520814120489921537,47
1520814120563783645,47
1520814120637674464,47
1520814120711315459,47
1520814120786937981,47
1520814120860840772,47
1520814120934903342,47
1520814121008842875,47
1520814121083885849,47
1520814121157690989,47
1520814121231697661,47
1520814121291154009,47
1520814121350322775,47
1520814121409815001,47
1520814121483677023,47
1520814121557956796,47
1520814121632670923,47
1520814121706321133,47
1520814121780890143,47
1520814121854157043,47
1520814121929905895,47
1520814122003861939,47
1520814122077597948,47
1520814122152983967,47
1520814122226447322,47
1520814122300603349,47
1520814122374304372,47
1520814122448291227,47
1520814122523611505,47
1520814122582733257,47
1520814122642522578,47
1520814122701595198,47
1520814122775697294,47
1520814122849253673,47
1520814122923415901,47
1520814122998236592,47
1520814123072625469,47
1520814123146692437,47
1520814123220093915,47
1520814123295614664,47
1520814123369281468,47
1520814123443136293,47
1520814123517087359,47
1520814123591843297,47
1520814123665795685,47
1520814123740455879,47
1520814123814123500,47
1520814123873481514,47
1520814123933056788,47
1520814123992364061,47
1520814124066274753,47
1520814124141181750,47
1520814124215684917,47
1520814124289527381,47
1520814124363792264,47
1520814124438026411,47
1520814124512330654,47
1520814124585860709,47
1520814124659895369,47
1520814124735322134,47
1520814124808719056,47
1520814124883295465,47
1520814124956887482,47
1520814125031898963,47
1520814125106182839,47
1520814125165292596,47
1520814125224805331,47
1520814125284272615,47
1520814125358268529,47
1520814125432219376,47
1520814125507126849,47
1520814125581746855,47
1520814125655120390,47
1520814125728814019,47
1520814125802537461,47
1520814125877970685,47
1520814125952024973,47
1520814126025948955,47
1520814126101205103,47
1520814126174844682,47
1520814126249042511,47
1520814126322670957,47
1520814126396933947,47
1520814126455864686,47
1520814126516079345,47
1520814126574933479,47
1520814126649876543,47
1520814126723920553,47
1520814126797309682,47
1520814126871749400,47
1520814126947302826,47
1520814127020976012,47
1520814127095004374,47
1520814127168767501,47
1520814127243999127,47
1520814127317670909,47
1520814127391873069,47
1520814127465424531,47
1520814127539410016,47
1520814127614484953,47
1520814127688791943,47
1520814127748194195,47
1520814127807626492,47
1520814127866792808,47
1520814127940430627,47
1520814128014415419,47
1520814128089958352,47
1520814128163891209,47
1520814128237516392,47
1520814128312968377,47
1520814128386394770,47
1520814128460621281,47
1520814128534393514,47
1520814128608076353,47
1520814128683696528,47
1520814128757426479,47
1520814128831926801,47
1520814128905447646,47
1520814128980000028,47
1520814129040286644,47
1520814129098947650,47
1520814129158579697,47
1520814129232422775,47
1520814129306584526,47
1520814129380550540,47
1520814129455846152,47
1520814129529129796,47
1520814129603528963,47
1520814129676979148,47
1520814129750955169,47
1520814129826249211,47
1520814129900652818,47
1520814129974108843,47
1520814130049504863,47
1520814130123185587,47
1520814130197258316,47
1520814130271458275,47
1520814130330718024,47
1520814130389975276,47
1520814130449513164,47
1520814130524047087,47
1520814130598135243,47
1520814130672354963,47
1520814130746583995,47
1520814130820183274,47
1520814130895517231,47
1520814130968909566,47
1520814131043297959,47
1520814131116944567,47
1520814131192112532,47
1520814131266354550,47
1520814131339984035,47
1520814131414026869,47
1520814131489410941,47
1520814131563379879,47
1520814131622616954,47
1520814131681793853,47
1520814131741373512,47
1520814131815274340,47
1520814131888622441,47
1520814131963907328,47
1520814132038189118,47
1520814132112374361,47
1520814132185886985,47
1520814132260910718,47
1520814132335097142,47
1520814132409045126,47
1520814132483341977,47
1520814132557006520,47
1520814132631849876,47
1520814132706095098,47
1520814132779955137,47
1520814132855138053,47
1520814132913045249,47
1520814132972690506,47
1520814133031604531,47
1520814133107298441,47
1520814133180450542,47
1520814133255025327,47
1520814133329118245,47
1520814133403851328,47
1520814133478081361,47
1520814133551725445,47
1520814133625523656,47
1520814133701030455,47
1520814133774944867,47
1520814133848956021,47
1520814133922625153,47
1520814133997719698,47
1520814134071936427,47
1520814134145746740,47
1520814134205103671,47
1520814134264262419,47
1520814134323902982,47
1520814134397473383,47
1520814134472837870,47
1520814134546314050,47
1520814134620573084,47
1520814134695151568,47
1520814134768649553,47
1520814134843548882,47
1520814134917897757,47
1520814134991766593,47
1520814135066748554,47
1520814135140620528,47
1520814135214345624,47
1520814135288850961,47
1520814135362484109,47
1520814135437780550,47
1520814135511610406,47
1520814135570871599,47
1520814135630131079,47
1520814135704270313,47
1520814135778498859,47
1520814135852587106,47
1520814135927271368,47
1520814136001116750,47
1520814136074782264,47
1520814136148810918,47
1520814136224197800,47
1520814136298266053,47
1520814136371884396,47
1520814136446998094,47
1520814136521064470,47
1520814136594966552,47
1520814136668649630,47
1520814136743733835,47
1520814136803384058,47
1520814136861467733,47
1520814136922135706,47
1520814136996088594,47
1520814137070132437,47
1520814137144095544,47
1520814137217278136,47
1520814137292926054,47
1520814137367166569,47
1520814137440980429,47
1520814137515882878,47
1520814137589796271,47
1520814137663980077,47
1520814137737609310,47
1520814137812026874,47
1520814137886911629,47
1520814137960718561,47
1520814138034811933,47
1520814138094049807,47
1520814138153584711,47
1520814138212898529,47
1520814138286702606,47
1520814138360189008,47
1520814138436010112,47
1520814138510031169,47
1520814138583992175,47
1520814138658478944,47
1520814138732955160,47
1520814138806772809,47
1520814138880915140,47
1520814138954735526,47
1520814139029936847,47
1520814139103803657,47
1520814139177553189,47
1520814139252743404,47
1520814139326662283,47
1520814139400474340,47
1520814139460213307,47
1520814139519471798,47
1520814139593239007,47
1520814139667152721,47
1520814139742165666,47
1520814139816501315,47
1520814139890395118,47
1520814139965560388,47
1520814140039297514,47
1520814140113385893,47
1520814140187018402,47
1520814140261205451,47
1520814140336447310,47
1520814140410060944,47
1520814140484163275,47
1520814140558408403,47
1520814140632948134,47
1520814140692379669,47
1520814140751620712,47
1520814140811214085,47
1520814140884846156,47
1520814140959220161,47
1520814141033235758,47
1520814141108088798,47
1520814141182022144,47
1520814141256082048,47
1520814141329773108,47
1520814141403417221,47
1520814141479289798,47
1520814141553071164,47
1520814141626958321,47
1520814141701973813,47
1520814141775765593,47
1520814141849571072,47
1520814141923958833,47
1520814141983147950,47
1520814142042440472,47
1520814142101968669,47
1520814142176667122,47
1520814142250776185,47
1520814142325242944,47
1520814142398831563,47
1520814142472654221,47
1520814142548100461,47
1520814142621713843,47
1520814142695991754,47
1520814142769730135,47
1520814142844307069,47
1520814142918934347,47
1520814142992655561,47
1520814143066248918,47
1520814143142072266,47
1520814143216017698,47
1520814143289896686,47
1520814143348940716,47
1520814143408571171,47
1520814143482240773,47
1520814143557182200,47
1520814143631546612,47
1520814143705282892,47
1520814143778755707,47
1520814143853378240,47
1520814143928258311,47
1520814144002178258,47
1520814144076144545,47
1520814144151267399,47
1520814144225472586,47
1520814144299126119,47
1520814144373138966,47
1520814144446754175,47
1520814144522252373,47
1520814144581544029,47
1520814144640904560,47
1520814144700057021,47
1520814144774416934,47
1520814144847995335,47
1520814144921761365,47
1520814144997460616,47
1520814145071587398,47
1520814145145163477,47
1520814145218967669,47
1520814145293912801,47
1520814145367982682,47
1520814145441842233,47
1520814145515942276,47
1520814145591251527,47
1520814145664898537,47
1520814145738976487,47
1520814145812898870,47
1520814145887825348,47
1520814145946351335,47
1520814146006736022,47
1520814146080840975,47
1520814146154536162,47
1520814146228404999,47
1520814146302126931,47
1520814146377625480,47
1520814146451772541,47
1520814146525331977,47
1520814146600703450,47
1520814146674622610,47
1520814146748466863,47
1520814146822294977,47
1520814146896756399,47
1520814146971311492,47
1520814147045564573,47
1520814147119289274,47
1520814147179125691,47
1520814147238139715,47
1520814147297433636,47
1520814147371259921,47
1520814147446673388,47
1520814147520596140,47
1520814147594536709,47
1520814147668175399,47
1520814147743454755,47
1520814147817485284,47
1520814147891436485,47
1520814147965502069,47
1520814148040836584,47
1520814148114190909,47
1520814148188408315,47
1520814148262154887,47
1520814148337712945,47
1520814148411368343,47
1520814148485221157,47
1520814148544575144,47
1520814148603925996,47
1520814148677438050,47
1520814148752338475,47
1520814148826962251,47
1520814148901121674,47
1520814148974605449,47
1520814149049742240,47
1520814149124002030,47
1520814149197912931,47
1520814149272061264,47
1520814149345272563,47
1520814149420857804,47
1520814149495175884,47
1520814149568604198,47
1520814149643689691,47
1520814149717453945,47
1520814149776863466,47
1520814149836059059,47
1520814149895761727,47
1520814149969668645,47
1520814150043817882,47
1520814150117684247,47
1520814150192588873,47
1520814150266857452,47
1520814150340318239,47
1520814150414579913,47
1520814150489781985,47
1520814150563570987,47
1520814150637607306,47
1520814150711664368,47
1520814150786258570,47
1520814150860577257,47
1520814150934415840,47
1520814151008229334,47
1520814151067864382,47
1520814151126836485,47
1520814151186580382,47
1520814151261885034,47
1520814151335717429,47
1520814151409289143,47
1520814151483415988,47
1520814151557239892,47
1520814151632493985,47
1520814151706707046,47
1520814151780468706,47
1520814151855489599,47
1520814151929293939,47
1520814152003291902,47
1520814152077565914,47
1520814152150833152,47
1520814152226713900,47
1520814152300407147,47
1520814152359356078,47
1520814152419254579,47
1520814152478535467,47
1520814152551976249,47
1520814152626266936,47
