%time,field.data
1520814085272833203,47
1520814085346751045,47
1520814085420726233,47
1520814085494159434,47
1520814085568042067,47
1520814085641541450,47
1520814085715829624,47
1520814085792792247,47
1520814085866921925,47
1520814085940425987,47
1520814086014976470,47
1520814086088305263,47
1520814086161731672,47
1520814086223265480,47
1520814086280205477,47
1520814086342102292,47
1520814086416048042,47
1520814086489721565,47
1520814086562840310,47
1520814086637586892,47
1520814086710659773,47
1520814086785127776,47
1520814086862211998,47
1520814086935969224,47
1520814087009727147,47
1520814087083930024,47
1520814087157225400,47
1520814087231217933,47
1520814087305229238,47
1520814087378977953,47
1520814087456117145,47
1520814087529756808,47
1520814087587558072,47
1520814087648588229,47
1520814087722447095,47
1520814087796061454,47
1520814087870289077,47
1520814087944418103,47
1520814088017933147,47
1520814088091349739,47
1520814088168557122,47
1520814088242477531,47
1520814088316445604,47
1520814088389804593,47
1520814088464020949,47
1520814088537398260,47
1520814088612025017,47
1520814088685514034,47
1520814088758213789,47
1520814088819713659,47
1520814088877696700,47
1520814088939620518,47
1520814089013392189,47
1520814089086785792,47
1520814089160211172,47
1520814089233318533,47
1520814089311479386,47
1520814089385209777,47
1520814089459556531,47
1520814089533506544,47
1520814089607162507,47
1520814089680155497,47
1520814089754850373,47
1520814089827352867,47
1520814089905493134,47
1520814089979140510,47
1520814090052901330,47
1520814090127365372,47
1520814090184433593,47
1520814090246226322,47
1520814090319878389,47
1520814090393576270,47
1520814090466886216,47
1520814090540133100,47
1520814090618171283,47
1520814090691688885,47
1520814090765247514,47
1520814090839970165,47
1520814090912782329,47
1520814090986890040,47
1520814091060177464,47
1520814091134298189,47
1520814091211638009,47
1520814091285668202,47
1520814091359475207,47
1520814091417601514,47
1520814091478211098,47
1520814091536463944,47
1520814091610081813,47
1520814091683009935,47
1520814091760625637,47
1520814091834356934,47
1520814091908033852,47
1520814091982599536,47
1520814092055706547,47
1520814092130456377,47
1520814092203364390,47
1520814092276996428,47
1520814092354675287,47
1520814092428460332,47
1520814092502090990,47
1520814092576621226,47
1520814092650102681,47
1520814092723790553,47
1520814092784822949,47
1520814092842162888,47
1520814092915727947,47
1520814092989330607,47
1520814093067109688,47
1520814093141082054,47
1520814093214950097,47
1520814093289688693,47
1520814093362055564,47
1520814093436347117,47
1520814093510260105,47
1520814093583287576,47
1520814093660902726,47
1520814093734669548,47
1520814093808638956,47
1520814093882915829,47
1520814093956598269,47
1520814094017398619,47
1520814094075962697,47
1520814094132465434,47
1520814094209836448,47
1520814094283837433,47
1520814094357911542,47
1520814094432182078,47
1520814094504625704,47
1520814094578747227,47
1520814094652561254,47
1520814094726719260,47
1520814094803994531,47
1520814094877812700,47
1520814094951462666,47
1520814095025528896,47
1520814095098512827,47
1520814095172835909,47
1520814095247479997,47
1520814095320002361,47
1520814095382338023,47
1520814095439413863,47
1520814095516586652,47
1520814095590411252,47
1520814095664039032,47
1520814095738269978,47
1520814095811770620,47
1520814095885446496,47
1520814095959113674,47
1520814096033431463,47
1520814096110491441,47
1520814096184195400,47
1520814096258144159,47
1520814096332099565,47
1520814096406327390,47
1520814096480272591,47
1520814096553484333,47
1520814096614256254,47
1520814096671454175,47
1520814096732797762,47
1520814096807016962,47
1520814096880668917,47
1520814096954387504,47
1520814097028101178,47
1520814097102879107,47
1520814097175287216,47
1520814097253253893,47
1520814097326978405,47
1520814097400600979,47
1520814097474975088,47
1520814097549102265,47
1520814097623046488,47
1520814097695804343,47
1520814097769471437,47
1520814097846933750,47
1520814097921203769,47
1520814097978931272,47
1520814098039762220,47
1520814098113197477,47
1520814098187647874,47
1520814098260773562,47
1520814098335251597,47
1520814098408776725,47
1520814098481991583,47
1520814098560022464,47
1520814098634100845,47
1520814098707147362,47
1520814098781289425,47
1520814098855510923,47
1520814098928527110,47
1520814099002749794,47
1520814099076234774,47
1520814099153604814,47
1520814099210997927,47
1520814099272175757,47
1520814099330904468,47
1520814099404195881,47
1520814099477320704,47
1520814099551158356,47
1520814099625472284,47
1520814099702379805,47
1520814099776063496,47
1520814099849881828,47
1520814099923707688,47
1520814099998213542,47
1520814100072309292,47
1520814100145051186,47
1520814100219820657,47
1520814100296121390,47
1520814100370391332,47
1520814100443916510,47
1520814100517720056,47
1520814100574845490,47
1520814100637081956,47
1520814100710008945,47
1520814100783946627,47
1520814100858369921,47
1520814100932125881,47
1520814101009309119,47
1520814101082928850,47
1520814101156695510,47
1520814101230134449,47
1520814101305037007,47
1520814101378688806,47
1520814101452442629,47
1520814101524992356,47
1520814101603128296,47
1520814101676534921,47
1520814101750260708,47
1520814101807858157,47
1520814101869332055,47
1520814101927385687,47
1520814102000380278,47
1520814102078147543,47
1520814102151630684,47
1520814102225526076,47
1520814102299447179,47
1520814102373860311,47
1520814102447154331,47
1520814102520652142,47
1520814102595143576,47
1520814102668499997,47
1520814102745614570,47
1520814102819597074,47
1520814102893403272,47
1520814102966951016,47
1520814103040858832,47
1520814103115018617,47
1520814103175975332,47
1520814103233407860,47
1520814103307301824,47
1520814103381452264,47
1520814103458547433,47
1520814103532197873,47
1520814103605863113,47
1520814103680879503,47
1520814103753460925,47
1520814103826730415,47
1520814103900668555,47
1520814103975007422,47
1520814104052074243,47
1520814104125736465,47
1520814104199952275,47
1520814104274012881,47
1520814104348171578,47
1520814104408519894,47
1520814104466096101,47
1520814104527318718,47
1520814104600963215,47
1520814104675008698,47
1520814104749537970,47
1520814104822946704,47
1520814104895739614,47
1520814104970431219,47
1520814105043405123,47
1520814105116768567,47
1520814105195147779,47
1520814105268695182,47
1520814105342543527,47
1520814105416022088,47
1520814105490032743,47
1520814105564478711,47
1520814105637477561,47
1520814105710700671,47
1520814105772865309,47
1520814105829600582,47
1520814105907596070,47
1520814105981519976,47
1520814106055331618,47
1520814106129779907,47
1520814106202620786,47
1520814106276836263,47
1520814106350230950,47
1520814106423750729,47
1520814106501538803,47
1520814106575402138,47
1520814106649047647,47
1520814106722870803,47
1520814106796869051,47
1520814106870600831,47
1520814106944652290,47
1520814107005517360,47
1520814107063299334,47
1520814107124127599,47
1520814107198362990,47
1520814107271464183,47
1520814107346075224,47
1520814107419128797,47
1520814107493574951,47
1520814107566672218,47
1520814107644270848,47
1520814107717915786,47
1520814107792601906,47
1520814107866152114,47
1520814107939930695,47
1520814108012798106,47
1520814108086765191,47
1520814108160134369,47
1520814108238018516,47
1520814108312080322,47
1520814108369577840,47
1520814108430639639,47
1520814108504513675,47
1520814108578881122,47
1520814108652986995,47
1520814108726078851,47
1520814108799151012,47
1520814108873730446,47
1520814108950985909,47
1520814109024538838,47
1520814109098064941,47
1520814109172364712,47
1520814109246998941,47
1520814109319371851,47
1520814109393686302,47
1520814109467584264,47
1520814109544637284,47
1520814109618642609,47
1520814109675741681,47
1520814109737265261,47
1520814109811105197,47
1520814109885147156,47
1520814109959472399,47
1520814110032284678,47
1520814110106191280,47
1520814110180311748,47
1520814110257422786,47
1520814110331270085,47
1520814110404966957,47
1520814110478944738,47
1520814110553771296,47
1520814110626112870,47
1520814110700838876,47
1520814110773826337,47
1520814110851347618,47
1520814110924945703,47
1520814110982932843,47
1520814111043840740,47
1520814111117740460,47
1520814111192085506,47
1520814111265554388,47
1520814111338941733,47
1520814111412466412,47
1520814111486967740,47
1520814111559990109,47
1520814111637442056,47
1520814111711472428,47
1520814111785380469,47
1520814111858794751,47
1520814111932898902,47
1520814112006671358,47
1520814112079961970,47
1520814112154810220,47
1520814112215119943,47
1520814112273372421,47
1520814112335045763,47
1520814112408535512,47
1520814112481854644,47
1520814112555628636,47
1520814112629130044,47
1520814112706565621,47
1520814112780511518,47
1520814112854168223,47
1520814112928024342,47
1520814113001812899,47
1520814113075876042,47
1520814113149682896,47
1520814113223620303,47
1520814113300403722,47
1520814113374134469,47
1520814113448201475,47
1520814113522962450,47
1520814113580266744,47
1520814113640953305,47
1520814113714388358,47
1520814113788026280,47
1520814113861657432,47
1520814113935459055,47
1520814114010256555,47
1520814114086884662,47
1520814114160888167,47
1520814114234598929,47
1520814114308133589,47
1520814114382143609,47
1520814114456300521,47
1520814114529116837,47
1520814114604280692,47
1520814114680969592,47
1520814114754551691,47
1520814114812074992,47
1520814114873474001,47
1520814114930911810,47
1520814115004862660,47
1520814115078979958,47
1520814115155992133,47
1520814115229719222,47
1520814115303820195,47
1520814115377171092,47
1520814115451114232,47
1520814115524892357,47
1520814115598727175,47
1520814115672356441,47
1520814115749822983,47
1520814115823772143,47
1520814115897327460,47
1520814115970856410,47
1520814116045514452,47
1520814116106207651,47
1520814116163579323,47
1520814116221213595,47
1520814116298577147,47
1520814116372435610,47
1520814116446283905,47
1520814116520985890,47
1520814116593571650,47
1520814116668248120,47
1520814116741472410,47
1520814116814958633,47
1520814116892503313,47
1520814116966539491,47
1520814117040097934,47
1520814117114679590,47
1520814117188287270,47
1520814117261184410,47
1520814117335547592,47
1520814117408578357,47
1520814117471037942,47
1520814117528092988,47
1520814117605186168,47
1520814117679036627,47
1520814117752825952,47
1520814117826887179,47
1520814117899953173,47
1520814117973993865,47
1520814118048421567,47
1520814118121495750,47
1520814118199255387,47
1520814118272946555,47
1520814118346651418,47
1520814118420254095,47
1520814118494761179,47
1520814118568515819,47
1520814118641525040,47
1520814118702943566,47
1520814118761041868,47
1520814118821793156,47
1520814118895703831,47
1520814118969319022,47
1520814119043729118,47
1520814119117560700,47
1520814119190410798,47
1520814119264874307,47
1520814119341816547,47
1520814119415699458,47
1520814119489538014,47
1520814119563809289,47
1520814119637429022,47
1520814119710517392,47
1520814119784102581,47
1520814119857823007,47
1520814119935748407,47
1520814119993973937,47
1520814120054485498,47
1520814120112283875,47
1520814120186441508,47
1520814120259572896,47
1520814120334238962,47
1520814120410732169,47
1520814120484888489,47
1520814120558509316,47
1520814120632211252,47
1520814120706092051,47
1520814120779696030,47
1520814120853450115,47
1520814120927776540,47
1520814121001348996,47
1520814121078629560,47
1520814121152338535,47
1520814121225998974,47
1520814121283774628,47
1520814121344806817,47
1520814121402675823,47
1520814121475820459,47
1520814121553213846,47
1520814121627301845,47
1520814121701103291,47
1520814121775512659,47
1520814121849409833,47
1520814121922123594,47
1520814121997126219,47
1520814122069964210,47
1520814122147536691,47
1520814122221349211,47
1520814122295257854,47
1520814122369342810,47
1520814122443556738,47
1520814122516167523,47
1520814122577704268,47
1520814122635406764,47
1520814122696463115,47
1520814122770386263,47
1520814122844036020,47
1520814122917659102,47
1520814122991533605,47
1520814123065209036,47
1520814123139835080,47
1520814123212880941,47
1520814123290319209,47
1520814123364215069,47
1520814123437906419,47
1520814123511773128,47
1520814123585562321,47
1520814123658943866,47
1520814123733333126,47
1520814123807211040,47
1520814123868808187,47
1520814123925765565,47
1520814123986495603,47
1520814124061258427,47
1520814124134528400,47
1520814124208012403,47
1520814124282367508,47
1520814124356059766,47
1520814124433014319,47
1520814124506581212,47
1520814124580581168,47
1520814124654521767,47
1520814124728418211,47
1520814124802521249,47
1520814124876302039,47
1520814124949361162,47
1520814125026685645,47
1520814125100713175,47
1520814125158358425,47
1520814125219397042,47
1520814125277049759,47
1520814125351516578,47
1520814125424367565,47
1520814125501978120,47
1520814125576033007,47
1520814125649676170,47
1520814125723369298,47
1520814125797172250,47
1520814125871484459,47
1520814125944538278,47
1520814126018628264,47
1520814126096310545,47
1520814126169614477,47
1520814126243520807,47
1520814126317406174,47
1520814126391887226,47
1520814126447932000,47
1520814126510493105,47
1520814126568113844,47
1520814126644761835,47
1520814126718577682,47
1520814126792283690,47
1520814126866526440,47
1520814126940046801,47
1520814127013523661,47
1520814127088309441,47
1520814127161095286,47
1520814127238867431,47
1520814127312602368,47
1520814127385997975,47
1520814127459698882,47
1520814127534066921,47
1520814127607126938,47
1520814127682293069,47
1520814127742553263,47
1520814127799841389,47
1520814127861166425,47
1520814127934970349,47
1520814128008948277,47
1520814128082585023,47
1520814128157222808,47
1520814128229798918,47
1520814128307797909,47
1520814128381265570,47
1520814128455098744,47
1520814128528881652,47
1520814128603257593,47
1520814128676102502,47
1520814128750648246,47
1520814128824424542,47
1520814128898381474,47
1520814128975028191,47
1520814129033035561,47
1520814129093786989,47
1520814129151693397,47
1520814129225530622,47
1520814129299638489,47
1520814129372714591,47
1520814129450412265,47
1520814129524212000,47
1520814129597992491,47
1520814129672098429,47
1520814129745875361,47
1520814129819748162,47
1520814129892601374,47
1520814129966529364,47
1520814130044351840,47
1520814130118101517,47
1520814130191882705,47
1520814130266650126,47
1520814130323167340,47
1520814130384397902,47
1520814130442358782,47
1520814130519188873,47
1520814130593194098,47
1520814130666978800,47
1520814130741606882,47
1520814130815401336,47
1520814130888886655,47
1520814130962037025,47
1520814131036132451,47
1520814131109053299,47
1520814131187150338,47
1520814131260970667,47
1520814131334524575,47
1520814131408838541,47
1520814131482095163,47
1520814131555832257,47
1520814131617304813,47
1520814131674609375,47
1520814131736014228,47
1520814131809537228,47
1520814131883972046,47
1520814131957185800,47
1520814132030645430,47
1520814132105361869,47
1520814132178320571,47
1520814132256010058,47
1520814132329972266,47
1520814132403551387,47
1520814132478130864,47
1520814132551919007,47
1520814132625198570,47
1520814132699396165,47
1520814132772166994,47
1520814132849759151,47
1520814132907257233,47
1520814132965337136,47
1520814133026863401,47
1520814133100869193,47
1520814133174305745,47
1520814133248060664,47
1520814133321588816,47
1520814133398550271,47
1520814133472602107,47
1520814133546293595,47
1520814133620350732,47
1520814133694793998,47
1520814133767366836,47
1520814133841846852,47
1520814133915718566,47
1520814133992802332,47
1520814134066555346,47
1520814134140192981,47
1520814134197770986,47
1520814134259283837,47
1520814134316965030,47
1520814134390963170,47
1520814134467698972,47
1520814134541273204,47
1520814134615483284,47
1520814134689790353,47
1520814134763532359,47
1520814134836455363,47
1520814134910959485,47
1520814134984861993,47
1520814135061497408,47
1520814135135757522,47
1520814135209221729,47
1520814135283010510,47
1520814135357521487,47
1520814135431374345,47
1520814135504929920,47
1520814135565499754,47
1520814135623704022,47
1520814135697075053,47
1520814135770742407,47
1520814135847796655,47
1520814135921480722,47
1520814135995727822,47
1520814136069472360,47
1520814136143968175,47
1520814136217735724,47
1520814136291010249,47
1520814136365200444,47
1520814136442029644,47
1520814136515690092,47
1520814136589424424,47
1520814136663219631,47
1520814136737355137,47
1520814136798226415,47
1520814136855724785,47
1520814136917013813,47
1520814136990920280,47
1520814137064483812,47
1520814137139168274,47
1520814137212279096,47
1520814137286048321,47
1520814137360372150,47
1520814137433288434,47
1520814137510989617,47
1520814137584829161,47
1520814137658438495,47
1520814137732420499,47
1520814137806928735,47
1520814137880211965,47
1520814137953835781,47
1520814138027771941,47
1520814138088352904,47
1520814138146065908,47
1520814138207493800,47
1520814138281437795,47
1520814138355459402,47
1520814138429177034,47
1520814138502093073,47
1520814138576404098,47
1520814138653472011,47
1520814138727388922,47
1520814138801358488,47
1520814138875986195,47
1520814138949304972,47
1520814139022911977,47
1520814139097173827,47
1520814139170806518,47
1520814139247719813,47
1520814139321441795,47
1520814139394934709,47
1520814139453153940,47
1520814139514047369,47
1520814139587743596,47
1520814139661989178,47
1520814139736249935,47
1520814139808895175,47
1520814139882850783,47
1520814139960184242,47
1520814140034160709,47
1520814140107591032,47
1520814140181896915,47
1520814140256120207,47
1520814140328725495,47
1520814140402731098,47
1520814140476279927,47
1520814140550697844,47
1520814140627834884,47
1520814140686155244,47
1520814140746559261,47
1520814140804915322,47
1520814140878121242,47
1520814140952024374,47
1520814141025562225,47
1520814141102900691,47
1520814141176746477,47
1520814141250374991,47
1520814141324797649,47
1520814141398524034,47
1520814141472593327,47
1520814141546052997,47
1520814141620022727,47
1520814141696905265,47
1520814141770563592,47
1520814141844341910,47
1520814141918206359,47
1520814141975241294,47
1520814142037249411,47
1520814142094909117,47
1520814142171821230,47
1520814142245711200,47
1520814142319550909,47
1520814142393395548,47
1520814142467556495,47
1520814142541508508,47
1520814142613959066,47
1520814142688894164,47
1520814142762190078,47
1520814142839618540,47
1520814142913455001,47
1520814142987291427,47
1520814143061288162,47
1520814143134646419,47
1520814143208157808,47
1520814143282130157,47
1520814143343356535,47
1520814143401091648,47
1520814143474908613,47
1520814143552116979,47
1520814143625704266,47
1520814143699906986,47
1520814143773929273,47
1520814143846882767,47
1520814143921834698,47
1520814143994468135,47
1520814144068983985,47
1520814144146350726,47
1520814144220043793,47
1520814144293926759,47
1520814144368077486,47
1520814144441030114,47
1520814144514939751,47
1520814144576266772,47
1520814144634173970,47
1520814144695100209,47
1520814144768742364,47
1520814144842514920,47
1520814144916508554,47
1520814144990067287,47
1520814145064421100,47
1520814145137859943,47
1520814145211044702,47
1520814145288953682,47
1520814145362457254,47
1520814145436535808,47
1520814145510958091,47
1520814145584831351,47
1520814145657766508,47
1520814145730973778,47
1520814145805137256,47
1520814145882697862,47
1520814145939987335,47
1520814146001517990,47
1520814146075213476,47
1520814146149263777,47
1520814146223306129,47
1520814146297293267,47
1520814146370385097,47
1520814146444173167,47
1520814146517683861,47
1520814146595726747,47
1520814146669248909,47
1520814146743001773,47
1520814146817247572,47
1520814146890599486,47
1520814146964170157,47
1520814147038120365,47
1520814147111832467,47
1520814147173998268,47
1520814147230305686,47
1520814147292553241,47
1520814147366114749,47
1520814147439869940,47
1520814147513601407,47
1520814147586679167,47
1520814147660526435,47
1520814147738103761,47
1520814147812139597,47
1520814147886230971,47
1520814147960421486,47
1520814148033412754,47
1520814148106961469,47
1520814148181121995,47
1520814148254427858,47
1520814148332240696,47
1520814148405677551,47
1520814148479679089,47
1520814148537699570,47
1520814148598474630,47
1520814148672462850,47
1520814148746044350,47
1520814148820232725,47
1520814148893509572,47
1520814148967973731,47
1520814149044657015,47
1520814149118274186,47
1520814149192286333,47
1520814149266991061,47
1520814149340032263,47
1520814149414130041,47
1520814149487117179,47
1520814149561019599,47
1520814149638644125,47
1520814149712258503,47
1520814149770354676,47
1520814149831171098,47
1520814149889049387,47
1520814149963145985,47
1520814150036405157,47
1520814150110237364,47
1520814150187732426,47
1520814150261124196,47
1520814150334895027,47
1520814150409662952,47
1520814150483282573,47
1520814150556650623,47
1520814150630721223,47
1520814150704050929,47
1520814150781485240,47
1520814150855028518,47
1520814150929016332,47
1520814151002760454,47
1520814151059866656,47
1520814151121933236,47
1520814151179484371,47
1520814151256278723,47
1520814151330299452,47
1520814151403922870,47
1520814151477694023,47
1520814151552194882,47
1520814151625690815,47
1520814151699964164,47
1520814151772448300,47
1520814151850277017,47
1520814151924113340,47
1520814151998020977,47
1520814152072494737,47
1520814152145085412,47
1520814152219281472,47
1520814152293445304,47
1520814152354274205,47
1520814152411544563,47
1520814152473055445,47
1520814152546942416,47
1520814152620760322,47
