%time,field.data
1520814085499902647,47
1520814085573587824,47
1520814085647285182,47
1520814085721687976,47
1520814085795969006,47
1520814085870739541,47
1520814085944303016,47
1520814086018325159,47
1520814086093350799,47
1520814086167682740,47
1520814086226940858,47
1520814086285923949,47
1520814086345615898,47
1520814086419498588,47
1520814086493302498,47
1520814086568783558,47
1520814086642609219,47
1520814086716597280,47
1520814086791033793,47
1520814086865605763,47
1520814086939574000,47
1520814087013512308,47
1520814087087566888,47
1520814087161778745,47
1520814087236296565,47
1520814087309981189,47
1520814087384203619,47
1520814087459629142,47
1520814087533468706,47
1520814087592756734,47
1520814087652215172,47
1520814087725851973,47
1520814087799693399,47
1520814087873733239,47
1520814087949044401,47
1520814088023019295,47
1520814088096626647,47
1520814088171837528,47
1520814088245810497,47
1520814088319935466,47
1520814088393659825,47
1520814088467420244,47
1520814088542861330,47
1520814088616738379,47
1520814088690556394,47
1520814088763951487,47
1520814088823978862,47
1520814088883385702,47
1520814088942999793,47
1520814089018029890,47
1520814089092182776,47
1520814089165554267,47
1520814089239420726,47
1520814089314564680,47
1520814089388980344,47
1520814089462828988,47
1520814089536772741,47
1520814089610534684,47
1520814089685557068,47
1520814089759659578,47
1520814089833134689,47
1520814089908809419,47
1520814089982459489,47
1520814090056730895,47
1520814090130740582,47
1520814090189643695,47
1520814090249750149,47
1520814090323474456,47
1520814090398642033,47
1520814090472449875,47
1520814090546005525,47
1520814090621427055,47
1520814090694989719,47
1520814090769126422,47
1520814090843216277,47
1520814090916464925,47
1520814090992408069,47
1520814091065818350,47
1520814091139931651,47
1520814091214865802,47
1520814091288929594,47
1520814091363117823,47
1520814091422163745,47
1520814091482025453,47
1520814091541365629,47
1520814091614759475,47
1520814091689338161,47
1520814091764051590,47
1520814091838372428,47
1520814091911931955,47
1520814091985878488,47
1520814092061405169,47
1520814092135247547,47
1520814092208639304,47
1520814092282783396,47
1520814092358045552,47
1520814092431769865,47
1520814092505899323,47
1520814092579753976,47
1520814092653374716,47
1520814092728599767,47
1520814092788621887,47
1520814092847857351,47
1520814092921692854,47
1520814092995102660,47
1520814093070271274,47
1520814093144785831,47
1520814093218410099,47
1520814093292991474,47
1520814093366786494,47
1520814093441473060,47
1520814093515395866,47
1520814093588816846,47
1520814093664021969,47
1520814093737918151,47
1520814093812376685,47
1520814093886109048,47
1520814093960000699,47
1520814094020941003,47
1520814094079302461,47
1520814094138375373,47
1520814094213054899,47
1520814094287618198,47
1520814094361357916,47
1520814094435765656,47
1520814094510299473,47
1520814094584114502,47
1520814094658428826,47
1520814094732522347,47
1520814094807539777,47
1520814094881407326,47
1520814094955094051,47
1520814095028918508,47
1520814095104808833,47
1520814095178215059,47
1520814095252154225,47
1520814095325752580,47
1520814095385654808,47
1520814095444573515,47
1520814095519881092,47
1520814095594105791,47
1520814095667835831,47
1520814095741694477,47
1520814095816323844,47
1520814095890768564,47
1520814095964943862,47
1520814096038615192,47
1520814096113907811,47
1520814096187647756,47
1520814096261708514,47
1520814096335425587,47
1520814096409725986,47
1520814096484727369,47
1520814096558510137,47
1520814096618121765,47
1520814096677531626,47
1520814096736728114,47
1520814096810683350,47
1520814096884349517,47
1520814096959961377,47
1520814097033314537,47
1520814097107448251,47
1520814097181179416,47
1520814097256695983,47
1520814097330773284,47
1520814097404484981,47
1520814097478195842,47
1520814097553655020,47
1520814097627768117,47
1520814097701371767,47
1520814097774826229,47
1520814097850283089,47
1520814097924495609,47
1520814097983698847,47
1520814098043663108,47
1520814098116979056,47
1520814098190924201,47
1520814098265238221,47
1520814098340001527,47
1520814098413915256,47
1520814098487717121,47
1520814098563315059,47
1520814098637234526,47
1520814098711114428,47
1520814098784710854,47
1520814098858706878,47
1520814098934241621,47
1520814099007971501,47
1520814099081689536,47
1520814099157079097,47
1520814099214968663,47
1520814099275371168,47
1520814099334310912,47
1520814099409144279,47
1520814099482872116,47
1520814099556795482,47
1520814099631217877,47
1520814099705708917,47
1520814099780156032,47
1520814099853849941,47
1520814099927606255,47
1520814100003156372,47
1520814100076659144,47
1520814100150657709,47
1520814100224636315,47
1520814100299422450,47
1520814100373757526,47
1520814100447644734,47
1520814100521368889,47
1520814100580587859,47
1520814100640216271,47
1520814100714431733,47
1520814100789305637,47
1520814100863401100,47
1520814100936815187,47
1520814101012657697,47
1520814101086596638,47
1520814101160305422,47
1520814101234162719,47
1520814101308404879,47
1520814101383316593,47
1520814101457148370,47
1520814101530647252,47
1520814101606361068,47
1520814101679723181,47
1520814101754260982,47
1520814101813248543,47
1520814101873015229,47
1520814101932005510,47
1520814102006183674,47
1520814102081655361,47
1520814102154825298,47
1520814102229164545,47
1520814102303133800,47
1520814102377316431,47
1520814102452345087,47
1520814102526120598,47
1520814102600093856,47
1520814102674400698,47
1520814102749028704,47
1520814102823333046,47
1520814102897088774,47
1520814102970944202,47
1520814103046560963,47
1520814103120268833,47
1520814103179426627,47
1520814103238416628,47
1520814103312391589,47
1520814103386188738,47
1520814103461790128,47
1520814103535748920,47
1520814103609779076,47
1520814103684152620,47
1520814103758079003,47
1520814103832413714,47
1520814103906477012,47
1520814103980441424,47
1520814104055404761,47
1520814104128871623,47
1520814104203554882,47
1520814104277433677,47
1520814104351713875,47
1520814104411719419,47
1520814104469773887,47
1520814104530637892,47
1520814104604252136,47
1520814104678683935,47
1520814104752703514,47
1520814104826198954,47
1520814104901432661,47
1520814104975155103,47
1520814105049363419,47
1520814105122571281,47
1520814105198467414,47
1520814105272380417,47
1520814105346292500,47
1520814105420188559,47
1520814105494769356,47
1520814105569325703,47
1520814105643331494,47
1520814105716695553,47
1520814105776562864,47
1520814105835353039,47
1520814105910867500,47
1520814105985141751,47
1520814106059017682,47
1520814106133378403,47
1520814106207434777,47
1520814106282105804,47
1520814106355718646,47
1520814106429839830,47
1520814106504863201,47
1520814106579121175,47
1520814106652638024,47
1520814106726593299,47
1520814106800545771,47
1520814106875944926,47
1520814106949290233,47
1520814107009231924,47
1520814107068355207,47
1520814107128012682,47
1520814107201610726,47
1520814107275344215,47
1520814107350909774,47
1520814107424706563,47
1520814107498451289,47
1520814107572915776,47
1520814107647901804,47
1520814107721800692,47
1520814107795749553,47
1520814107869503270,47
1520814107944564199,47
1520814108018556464,47
1520814108092358973,47
1520814108167342534,47
1520814108241394188,47
1520814108315668814,47
1520814108374942250,47
1520814108434626908,47
1520814108508316391,47
1520814108582127635,47
1520814108656422297,47
1520814108731587086,47
1520814108805133680,47
1520814108878608334,47
1520814108954371187,47
1520814109028437635,47
1520814109101942395,47
1520814109175855562,47
1520814109250168475,47
1520814109325227918,47
1520814109399017451,47
1520814109472785813,47
1520814109547963819,47
1520814109622215743,47
1520814109681634780,47
1520814109741070154,47
1520814109814747416,47
1520814109888604095,47
1520814109962923909,47
1520814110038020605,47
1520814110111518519,47
1520814110185472179,47
1520814110260825498,47
1520814110334510221,47
1520814110408676276,47
1520814110482323149,47
1520814110557203766,47
1520814110631658530,47
1520814110705412625,47
1520814110778848998,47
1520814110854602868,47
1520814110928271278,47
1520814110987867922,47
1520814111047210732,47
1520814111121288530,47
1520814111195264985,47
1520814111268946596,47
1520814111344238652,47
1520814111417820867,47
1520814111491918319,47
1520814111565655297,47
1520814111640787314,47
1520814111715351329,47
1520814111789038791,47
1520814111862940913,47
1520814111938724937,47
1520814112012458030,47
1520814112085702263,47
1520814112159583295,47
1520814112219187114,47
1520814112279323474,47
1520814112338413522,47
1520814112411976031,47
1520814112487154414,47
1520814112561139686,47
1520814112634233052,47
1520814112709757364,47
1520814112784278291,47
1520814112858165244,47
1520814112931554551,47
1520814113006696244,47
1520814113081313213,47
1520814113154798629,47
1520814113228568907,47
1520814113303900994,47
1520814113377667847,47
1520814113451918492,47
1520814113526273321,47
1520814113584968494,47
1520814113644503674,47
1520814113718306321,47
1520814113793647753,47
1520814113867365493,47
1520814113941147160,47
1520814114014980652,47
1520814114090296305,47
1520814114164700241,47
1520814114238357238,47
1520814114312164086,47
1520814114387620861,47
1520814114461379771,47
1520814114535291220,47
1520814114608893218,47
1520814114684677632,47
1520814114758456897,47
1520814114817545061,47
1520814114877004122,47
1520814114936262604,47
1520814115010193163,47
1520814115084035289,47
1520814115159641854,47
1520814115233574176,47
1520814115307279714,47
1520814115381142959,47
1520814115454880919,47
1520814115530288785,47
1520814115604328247,47
1520814115677775053,47
1520814115753162434,47
1520814115827170467,47
1520814115901139002,47
1520814115974777359,47
1520814116048767037,47
1520814116109602438,47
1520814116167561577,47
1520814116227170470,47
1520814116302233175,47
1520814116376323485,47
1520814116449925735,47
1520814116524454496,47
1520814116599328650,47
1520814116673030860,47
1520814116746907216,47
1520814116820788930,47
1520814116895971944,47
1520814116970303247,47
1520814117043868076,47
1520814117118099910,47
1520814117191658793,47
1520814117267105177,47
1520814117340694978,47
1520814117414491770,47
1520814117474368399,47
1520814117533560986,47
1520814117609002786,47
1520814117682743482,47
1520814117756764400,47
1520814117830397636,47
1520814117904114779,47
1520814117979846472,47
1520814118053421432,47
1520814118127115260,47
1520814118202436954,47
1520814118276378267,47
1520814118350462330,47
1520814118424134018,47
1520814118498231442,47
1520814118573434516,47
1520814118647322766,47
1520814118706862540,47
1520814118765996421,47
1520814118825669401,47
1520814118899563951,47
1520814118973044514,47
1520814119048421564,47
1520814119122215772,47
1520814119196332269,47
1520814119269771444,47
1520814119345817382,47
1520814119419296850,47
1520814119493250363,47
1520814119567138667,47
1520814119640829195,47
1520814119716128908,47
1520814119789809295,47
1520814119863799307,47
1520814119939278031,47
1520814119997219510,47
1520814120057789622,47
1520814120115679644,47
1520814120191447643,47
1520814120265191620,47
1520814120339154167,47
1520814120414336699,47
1520814120488230054,47
1520814120562223778,47
1520814120635923617,47
1520814120709608153,47
1520814120785240118,47
1520814120859269767,47
1520814120932678535,47
1520814121007183515,47
1520814121082166589,47
1520814121155902207,47
1520814121229830630,47
1520814121289068649,47
1520814121348643490,47
1520814121407888489,47
1520814121481428116,47
1520814121556341873,47
1520814121631037531,47
1520814121704770411,47
1520814121779284619,47
1520814121852619982,47
1520814121928176355,47
1520814122001616546,47
1520814122075314690,47
1520814122151285389,47
1520814122224778190,47
1520814122298934644,47
1520814122372612145,47
1520814122446704138,47
1520814122521838655,47
1520814122581040892,47
1520814122640848766,47
1520814122699857059,47
1520814122773947074,47
1520814122847583964,47
1520814122921670621,47
1520814122996625055,47
1520814123070957451,47
1520814123144506765,47
1520814123218428265,47
1520814123293724241,47
1520814123367695699,47
1520814123441435354,47
1520814123515454622,47
1520814123590072846,47
1520814123664292846,47
1520814123738273358,47
1520814123812095967,47
1520814123871902708,47
1520814123930681326,47
1520814123990624114,47
1520814124064661038,47
1520814124139605761,47
1520814124213506203,47
1520814124287490844,47
1520814124361926781,47
1520814124436453622,47
1520814124510666451,47
1520814124584285259,47
1520814124658190462,47
1520814124733612674,47
1520814124807122799,47
1520814124881195221,47
1520814124955260476,47
1520814125030159168,47
1520814125104592309,47
1520814125163415365,47
1520814125223210500,47
1520814125282561748,47
1520814125356083331,47
1520814125429923450,47
1520814125505541989,47
1520814125579263627,47
1520814125653397881,47
1520814125727138545,47
1520814125800944441,47
1520814125876202037,47
1520814125950064878,47
1520814126023731626,47
1520814126099481402,47
1520814126173099163,47
1520814126247339304,47
1520814126320983575,47
1520814126395204941,47
1520814126453963935,47
1520814126514467021,47
1520814126572680847,47
1520814126648157920,47
1520814126722186867,47
1520814126795778822,47
1520814126870053426,47
1520814126945531672,47
1520814127019307115,47
1520814127092910065,47
1520814127166606395,47
1520814127242276223,47
1520814127315957515,47
1520814127390006178,47
1520814127463810259,47
1520814127537411865,47
1520814127612837977,47
1520814127686635573,47
1520814127746472755,47
1520814127805537544,47
1520814127865143491,47
1520814127938742172,47
1520814128012684304,47
1520814128088179199,47
1520814128161951355,47
1520814128235835450,47
1520814128311250045,47
1520814128384624343,47
1520814128458930985,47
1520814128532714382,47
1520814128606459752,47
1520814128681982955,47
1520814128755862370,47
1520814128829542725,47
1520814128903140905,47
1520814128978357379,47
1520814129038460234,47
1520814129097291988,47
1520814129156968162,47
1520814129230769901,47
1520814129304672692,47
1520814129378669640,47
1520814129454003521,47
1520814129527628804,47
1520814129601761082,47
1520814129675358639,47
1520814129749274893,47
1520814129824578730,47
1520814129898483294,47
1520814129972429948,47
1520814130047758447,47
1520814130121486189,47
1520814130195687229,47
1520814130269912603,47
1520814130328744953,47
1520814130388208586,47
1520814130447290208,47
1520814130522410051,47
1520814130596545018,47
1520814130670664782,47
1520814130745006486,47
1520814130818645549,47
1520814130893702553,47
1520814130967394670,47
1520814131040912137,47
1520814131114777982,47
1520814131190372853,47
1520814131264628518,47
1520814131338328020,47
1520814131412161715,47
1520814131487739274,47
1520814131561645727,47
1520814131620946994,47
1520814131680190786,47
1520814131739708117,47
1520814131813522532,47
1520814131887143637,47
1520814131961625489,47
1520814132036460002,47
1520814132110156554,47
1520814132184127508,47
1520814132259208889,47
1520814132333421310,47
1520814132407344706,47
1520814132481538237,47
1520814132555315695,47
1520814132630169266,47
1520814132704281257,47
1520814132777757525,47
1520814132853347648,47
1520814132911289795,47
1520814132971020388,47
1520814133029984099,47
1520814133105600665,47
1520814133178987232,47
1520814133253030076,47
1520814133327512669,47
1520814133402155314,47
1520814133476353500,47
1520814133550022899,47
1520814133623883167,47
1520814133699350709,47
1520814133773250206,47
1520814133846658802,47
1520814133920775267,47
1520814133995933170,47
1520814134070282442,47
1520814134144085073,47
1520814134202759817,47
1520814134262623390,47
1520814134322081721,47
1520814134395809236,47
1520814134471150974,47
1520814134544655022,47
1520814134618925457,47
1520814134693377317,47
1520814134766954030,47
1520814134841875985,47
1520814134915882538,47
1520814134989812426,47
1520814135064951506,47
1520814135139024906,47
1520814135212711482,47
1520814135287365612,47
1520814135360870449,47
1520814135436023441,47
1520814135509812615,47
1520814135569131977,47
1520814135628439392,47
1520814135702078352,47
1520814135776900112,47
1520814135851127173,47
1520814135925569895,47
1520814135999322248,47
1520814136073270717,47
1520814136147205072,47
1520814136222491252,47
1520814136296112113,47
1520814136369850358,47
1520814136445341502,47
1520814136519418419,47
1520814136593262220,47
1520814136667044097,47
1520814136742023330,47
1520814136801612010,47
1520814136859764693,47
1520814136920414962,47
1520814136994263875,47
1520814137068455447,47
1520814137142416127,47
1520814137215776395,47
1520814137291275889,47
1520814137365426156,47
1520814137439247360,47
1520814137514113692,47
1520814137588196094,47
1520814137662303109,47
1520814137735944057,47
1520814137810253096,47
1520814137885227902,47
1520814137959130189,47
1520814138032746415,47
1520814138092416048,47
1520814138151574893,47
1520814138211143025,47
1520814138284911308,47
1520814138358571177,47
1520814138434229205,47
1520814138507886893,47
1520814138582271769,47
1520814138656851170,47
1520814138731311780,47
1520814138805007749,47
1520814138879268223,47
1520814138952608153,47
1520814139028198534,47
1520814139101765214,47
1520814139175535319,47
1520814139251130369,47
1520814139325179414,47
1520814139398919279,47
1520814139458103009,47
1520814139517707435,47
1520814139591421224,47
1520814139665406590,47
1520814139740598338,47
1520814139814492080,47
1520814139888399627,47
1520814139963916298,47
1520814140037563746,47
1520814140111676170,47
1520814140185307835,47
1520814140259490724,47
1520814140334757134,47
1520814140408032077,47
1520814140482051938,47
1520814140556669191,47
1520814140631241758,47
1520814140690714280,47
1520814140749915601,47
1520814140809510411,47
1520814140883230360,47
1520814140957012292,47
1520814141031607400,47
1520814141106377617,47
1520814141180504818,47
1520814141254399475,47
1520814141328045692,47
1520814141401751598,47
1520814141477579426,47
1520814141551484945,47
1520814141624658755,47
1520814141700180392,47
1520814141774038178,47
1520814141847922995,47
1520814141921973537,47
1520814141981038149,47
1520814142040694111,47
1520814142099637502,47
1520814142175009676,47
1520814142249082311,47
1520814142323267854,47
1520814142397069746,47
1520814142470838397,47
1520814142546223212,47
1520814142620128356,47
1520814142693624196,47
1520814142768036709,47
1520814142842693056,47
1520814142917221768,47
1520814142990975732,47
1520814143064577801,47
1520814143140373906,47
1520814143214262256,47
1520814143287654032,47
1520814143347323567,47
1520814143406521961,47
1520814143480637664,47
1520814143555423503,47
1520814143629630639,47
1520814143703558174,47
1520814143777262702,47
1520814143851665193,47
1520814143926641386,47
1520814144000654904,47
1520814144074207917,47
1520814144149517339,47
1520814144223778475,47
1520814144297373301,47
1520814144371633827,47
1520814144445041865,47
1520814144520547441,47
1520814144579910325,47
1520814144639261075,47
1520814144698386745,47
1520814144774086434,47
1520814144846213195,47
1520814144920035467,47
1520814144995795986,47
1520814145069483724,47
1520814145143272303,47
1520814145216918809,47
1520814145292243972,47
1520814145366357776,47
1520814145440284712,47
1520814145514234314,47
1520814145589503800,47
1520814145663139737,47
1520814145737010605,47
1520814145810905647,47
1520814145886125919,47
1520814145944668260,47
1520814146004991788,47
1520814146079198018,47
1520814146152880320,47
1520814146226663364,47
1520814146300530960,47
1520814146375866404,47
1520814146449653680,47
1520814146523552225,47
1520814146599106810,47
1520814146672921657,47
1520814146746778740,47
1520814146820594579,47
1520814146895033403,47
1520814146969694124,47
1520814147043540774,47
1520814147117528244,47
1520814147177407918,47
1520814147235893260,47
1520814147295833180,47
1520814147369559300,47
1520814147444949968,47
1520814147518895134,47
1520814147592511375,47
1520814147666571568,47
1520814147741750103,47
1520814147815790255,47
1520814147889694267,47
1520814147963823354,47
1520814148038907146,47
1520814148112601290,47
1520814148186403942,47
1520814148260471989,47
1520814148336006686,47
1520814148409627177,47
1520814148483581212,47
1520814148542702821,47
1520814148602202697,47
1520814148675771458,47
1520814148750631976,47
1520814148825243987,47
1520814148898938087,47
1520814148972393389,47
1520814149048090142,47
1520814149122154079,47
1520814149196282874,47
1520814149270455006,47
1520814149343421835,47
1520814149419239262,47
1520814149492708362,47
1520814149566801170,47
1520814149642095423,47
1520814149715717189,47
1520814149775215651,47
1520814149834502434,47
1520814149893978831,47
1520814149968039387,47
1520814150041871585,47
1520814150116142406,47
1520814150190921228,47
1520814150265031751,47
1520814150338613326,47
1520814150412891930,47
1520814150488142860,47
1520814150561771740,47
1520814150635916158,47
1520814150710011960,47
1520814150784674575,47
1520814150858978508,47
1520814150932698659,47
1520814151006514986,47
1520814151065614335,47
1520814151125321056,47
1520814151184603994,47
1520814151260186516,47
1520814151333949796,47
1520814151407660677,47
1520814151481677141,47
1520814151555473514,47
1520814151630728836,47
1520814151704557514,47
1520814151778188037,47
1520814151853669836,47
1520814151927541955,47
1520814152001482732,47
1520814152075845722,47
1520814152148986667,47
1520814152224978188,47
1520814152299487940,47
1520814152357745780,47
1520814152417525660,47
1520814152476819874,47
1520814152550380010,47
1520814152624429215,47
